id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
1164,Genius Sword Immortal,"['GSI', 'Tiāncái Jiàn Xiān', '天才剑仙']",chinese,"['feng yin zi chen', '枫吟紫辰']","['action', 'fantasy', 'harem', 'martial arts', 'mature', 'xuanhuan']","['arranged marriage', 'beautiful female lead', 'clever protagonist', 'confident protagonist', 'cultivation', 'enemies become lovers', 'fast cultivation', 'female master', 'firearms', 'gangs', 'genius protagonist', 'handsome male lead', 'hiding true identity', 'male protagonist', 'modern day', 'polygamy', 'r*pe victim becomes lover', 'romantic subplot', 'special abilities', 'transported to another world', 'weak to strong']",2013,False,17k,,True,1500 chapters,False,c298,38.4,2864,2525,449,5695,1721,485,3.8,400,,"[6842, 3853, 3830, 7566, 19353, 11734]",[3261]
1480,"Iriya no Sora, UFO no Natsu","['IriSora', 'イリヤの空、UFOの夏']",japanese,['akiyama mizuhito'],"['drama', 'mystery', 'romance', 'sci-fi', 'shounen', 'tragedy']","['adapted to anime', 'aliens', 'clubs', 'love triangles', 'male protagonist', 'military', 'pilots', 'reporters', 'tsundere', 'weak protagonist']",2001,False,ascii media works,,True,4 volumes,False,v2c2 part4,67.3,2787,3584,5864,275,4684,5141,3.1,15,,"[1256, 12493, 698, 14187]",
20218,I Want To Be A Swordsman Even As A Girl,['女の子だって剣士を目指したい'],japanese,['meringāta'],"['adventure', 'fantasy', 'yuri']","['sword and magic', 'sword wielder']",,,syosetu,,False,21 chapters,False,c11,45.3,2000,2000,4958,337,3200,4857,3.1,14,,,
20219,The Novice Alchemist’s Store,"['Shinmai Renkinjutsushi no Tenpo Keiei', '新米錬金術師の店舗経営']",japanese,"['itsuki mizuho', 'いつきみずほ']",['fantasy'],"['alchemy', 'female protagonist', 'r-15']",2018,,syosetu,,True,19 chapters,False,,497.0,2000,2000,6196,149,4048,5931,2.7,6,,,
15883,Everyone Thinks that I Like Him,['所有人都以为我喜欢他'],chinese,['飞奔的小蜗牛'],"['comedy', 'romance', 'school life', 'shounen ai', 'slice of life']","['college/university', 'cute story', 'dense protagonist', 'family conflict', 'first-time intercourse', 'handsome male lead', 'hard-working protagonist', 'love interest falls in love first', 'misunderstandings', 'modern day', 'roommates', 'slow romance']",2017,False,jjwxc,,True,70 chapters,,extra,1.5,967,878,895,4548,745,713,4.6,347,,"[19623, 19748, 13829, 20521, 15135, 30022]","[9873, 9732, 9616, 9544, 9542]"
19074,One Piece Invincible,['海贼王之碎片提取系统'],chinese,['我是科学家'],"['action', 'adventure', 'fantasy', 'harem', 'supernatural']","['cheats', 'fanfiction', 'fleet battles', 'game elements', 'multiple realms', 'overpowered protagonist', 'transported to another world']",,,faloo,,False,2499 chapters,False,c90,35.9,3231,3821,1990,783,2569,3446,2.4,83,,"[12384, 13993]",
19738,Rich Young Mistress: Young Master Xie’s Dearest Beloved Wife,['豪门少奶奶：谢少的心尖宠妻'],chinese,"['phoenix essence sweet', '凤元糖果']","['drama', 'josei', 'romance']","['broken engagement', 'female protagonist', 'modern day', 'wealthy characters']",2015,True,qidian,webnovel,False,6789 chapters,False,c99,206.8,4469,4263,2109,793,3257,3425,3.2,50,,"[10099, 5433, 17344]","[4319, 2262]"
19812,Sacred Chevalier,['セイクリッド・シュヴァリエ'],japanese,"['touma shinozaki', '篠崎冬馬']","['adult', 'ecchi', 'fantasy', 'harem', 'romance', 'smut']","['an*l', 'academy', 'cheats', 'death of loved ones', 'first-time intercourse', 'f*llatio', 'male protagonist', 'netori', 'perverted protagonist', 'r-18']",2018,False,orgis novel,,False,70 chapters,False,c2,262.5,3777,3935,3549,1139,2595,2851,4.2,65,,"[5453, 4048]","[1718, 1076, 555]"
19716,Supreme Emperor Ling,['至尊凌帝'],chinese,"['xiao henshui', '萧恨水']","['fantasy', 'xuanhuan']",['male protagonist'],2016,,chuangshi,,True,368 chapters,False,c18,35.4,2000,2000,5782,164,4518,5817,3.8,10,,,
20180,Little Witch Academia: Detarame Majo to Yousei no Kuni,"['Little Witch Academia: The Nonsensical Witch and the Country of Fairies', 'Ritoru Uitchi Akademia Detarame Majo to Yousei no Kuni', 'リトルウィッチアカデミア でたらめ魔女と妖精の国']",japanese,"['tachibana momo', '橘もも']","['adventure', 'comedy', 'fantasy', 'school life']",['based on an anime'],2017,True,kadokawa,yen press,True,1 volumes,False,c1,501.0,2000,2000,6323,90,5714,6328,3.1,7,,,
22482,Sooho,"['Guardian', '수호']",korean,"['gang chul shin gum', 'steel new sword', '강철신검']","['action', 'adventure', 'slice of life']","['business management', 'cold protagonist', 'male protagonist', 'modern day']",2018,,munpia,,True,242 chapters,False,c39,33.6,4469,5161,5566,122,6701,6112,3.5,15,,,"[1366, 773]"
19962,The Two-Tailed Little Fox Demon and His Taoist Priest Gong,['兩條尾巴的小狐妖和他家道長攻'],chinese,['榴莲巧克力'],"['adult', 'smut', 'yaoi']","['animal characteristics', 'cultivation', 'cute protagonist', 'cute story', 'demons', 'doting love interests', 'fox spirits', 'lack of common sense', 'misunderstandings', 'naive protagonist', 'possessive characters', 'priests', 'short story', 'strong love interests']",2016,,jjwxc,,True,56 chapters,,extra 2-3,2.5,2818,3063,2306,2312,1889,1666,4.4,146,,"[20216, 21250, 19960, 14648, 17091, 16535]","[9398, 9130, 8782, 8727, 8390]"
20170,"Adventurer’s Unique Skill 『RPG』 ~With Only Using the Level System, I Easily Powered Up~",['ユニークスキル『RPG』の冒険者～俺だけレベル制で楽々パワーアップ～'],japanese,['tamayura'],"['adventure', 'comedy', 'fantasy']","['game elements', 'level system', 'male protagonist', 'monster tamer']",2018,,,,False,,False,c2,251.0,4469,4564,4450,613,3017,3892,3.8,19,,,
20088,Dream of Fuyao,['芙瑶一梦'],chinese,"['shen fuyao', '沈芙瑶']","['comedy', 'fantasy', 'josei', 'romance', 'shoujo', 'supernatural']","['ancient china', 'female protagonist', 'royalty', 'short story', 'transmigration']",2018,,yunqi,,True,13 chapters,,c13 (end),0.5,3441,3844,2995,965,3364,3139,3.5,52,,[2270],"[3846, 3792, 1810, 655, 518]"
7976,Martial God Conqueror,"['MGC', '武神天下']",chinese,"['yu feng', '禹枫']","['action', 'adventure', 'fantasy', 'harem', 'martial arts', 'mature', 'xuanhuan']","['absent parents', 'academy', 'adapted to manhua', 'beast companions', 'beasts', 'beautiful female lead', 'bloodlines', 'body tempering', 'calm protagonist', 'confident protagonist', 'cultivation', 'half-human protagonist', 'handsome male lead', 'hard-working protagonist', 'hidden abilities', 'kidnappings', 'long separations', 'maids', 'male protagonist', 'romantic subplot', 'ruthless protagonist', 'spirit advisor', 'sudden strength gain', 'twins', 'underestimated protagonist', 'wars', 'weak to strong']",2014,,zhulang,,True,2996 chapters,False,c154,57.1,3777,4554,617,3046,644,1235,4.0,184,,"[364, 10, 840, 6150, 13520]",
7400,Sono Mono Nochi Ni… (WN),"['That Person. Later on… (WN)', 'その者。のちに...']",japanese,"['nahaato', 'ナハァト']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem', 'romance']","['adapted to manga', 'beautiful female lead', 'betrayal', 'brother complex', 'childhood friends', 'dense protagonist', 'dragons', 'elves', 'emotionally weak protagonist', 'goddesses', 'gods', 'heroes', 'incest', 'kingdoms', 'male protagonist', 'misunderstandings', 'multiple pov', 'overpowered protagonist', 'polygamy', 'royalty', 'sword and magic', 'unrequited love']",2015,False,earth star novel,,True,211 chapters,,extra 4,2.9,1537,1592,116,11718,271,89,3.3,670,"[21196, 26566]","[454, 288, 2582, 7791, 4058, 8322]","[9818, 8749, 5890, 3689, 2450]"
20115,Here is Blue Justice!,"['Blue Justice Koko ni Ari!', 'ブルージャスティスここにあり！']",japanese,['竹内すくね'],['action'],"['heroes', 'male protagonist']",2011,,syosetu,,True,137 chapters,False,c2,253.5,2000,2000,6373,111,4368,6197,3.3,3,,,
1832,Ero Gacha,"['エロガチャ', '美少女を上手に肉便器にする方法']",japanese,['maro'],"['action', 'adult', 'fantasy', 'harem', 'mature', 'school life', 'seinen', 'supernatural']","['an*l', 'c*nnilingus', 'drugs', 'first-time intercourse', 'f*llatio', 'game elements', 'level system', 'lottery', 'male protagonist', 'mind break', 'mind control', 'modern day', 'perverted protagonist', 'r-18', 'r*pe', 'special abilities', 'sword and magic', 'yandere']",2015,False,syosetu,,True,87 chapters,False,c28,76.5,2135,2574,1268,3426,2416,1038,3.4,187,,"[1837, 7575]","[8041, 1076, 555]"
20135,The Cat and the Dragon,"['Neko to ryuu', '猫と竜']",japanese,"['amara', 'アマラ']",['fantasy'],"['dragons', 'oneshot']",2013,False,syosetu,,True,1 chapters,,short story,2000.0,2000,3609,4022,387,4809,4632,4.8,50,[23052],,"[5535, 2497, 1942, 1676, 936]"
19929,6-Year Old Sage Wants to Tread in The Shadows ~Becoming the Ruler of Darkness and Training My Retainers I’ll Build the Strongest Country~,['６歳の賢者は日陰の道を歩みたい'],japanese,"['ononata manimani', '斧名田マニマニ']","['action', 'fantasy']","['academy', 'cheats', 'child protagonist', 'depictions of cruelty', 'kingdom building', 'knights', 'magic', 'male protagonist', 'overpowered protagonist', 'r-15', 'reincarnation', 'royalty', 'shota']",2018,False,syosetu,,False,32 chapters,False,c12,43.2,2000,4074,2894,1071,2778,2960,3.5,44,,"[10142, 16291]",
16008,As an Otaku Me Met a Yandere Her,['身为宅女的我遇到病娇的她'],chinese,"['zhìài kāqiūshā dé xiǎoménglóng', '挚爱喀秋莎得小朦胧']","['comedy', 'ecchi', 'yuri']","['bdsm', 'possessive characters', 'r*pe', 'short story', 'yandere']",2017,,sfacg,,True,10 chapters,,c10 (end),27.9,3777,3142,3619,488,4404,4244,3.2,40,,,[6349]
20124,Red String,['红线'],chinese,['夜未央'],"['drama', 'historical', 'romance', 'tragedy']","['ancient times', 'beautiful female lead', 'devoted love interests', 'politics', 'schemes and conspiracies']",,,,,,,,part4,0.3,2000,2000,4874,255,5066,5247,3.9,16,,,[6756]
19647,Happy Together,"['hun xin dong po: shen mi ren wu de xiao qi zi', '婚心动魄：神秘人物的小妻子', '婚心動魄：神秘人物的小妻子']",chinese,"['vegetable', '有夢想的青菜']",['romance'],"['female protagonist', 'modern day', 'wealthy characters']",2014,True,畅读书城,,True,633 chapters,False,c30,34.7,2000,2000,6120,145,3078,5956,2.7,11,,,
4447,Martial Hero Rebirth,"['Wu Xia Chong Sheng', '武俠重生']",chinese,['大帥匪'],"['action', 'adventure', 'harem', 'martial arts', 'wuxia']","['archery', 'clever protagonist', 'determined protagonist', 'game elements', 'level system', 'male protagonist', 'polygamy', 'reincarnated in a game world', 'ruthless protagonist', 'sword wielder', 'weak to strong']",2015,,qidian,,True,544 chapters,False,c93,38.1,4469,4576,1434,2438,2153,1584,4.2,152,,"[4522, 449, 183]","[8005, 438, 178, 168]"
5925,The Square,,chinese,['huo fangpan'],"['drama', 'historical']",['collection of short stories'],,,,,,,False,c28,491.7,2000,2000,6589,109,5938,6207,2.6,7,,,
14569,The Taming of the Yandere,['某病娇少女的治疗计划'],chinese,['海利昂黎明星'],"['comedy', 'drama', 'ecchi', 'psychological', 'romance', 'school life', 'slice of life']","['abusive characters', 'beautiful female lead', 'blackmail', 'calm protagonist', 'character growth', 'childhood friends', 'clever protagonist', 'crime', 'depression', 'determined protagonist', 'fearless protagonist', 'kidnappings', 'loner protagonist', 'male protagonist', 'manipulative characters', 'masochistic characters', 'misunderstandings', 'mmorpg', 'modern day', 'past plays a big role', 'personality changes', 'politics', 'psychopaths', 'reverse r*pe', 'stalkers', 'strong love interests', 'tsundere', 'yandere']",2017,False,sfacg,,True,300 chapters,False,v3c11,50.9,2510,1619,1180,2406,2519,1605,4.0,146,,"[6349, 4768, 14187, 8122, 1256, 12493]","[9885, 6088, 2868, 685]"
19979,Escaping the Apocalypse,['末世逃荒'],chinese,['二楞'],"['action', 'sci-fi', 'seinen', 'supernatural']","['male protagonist', 'zombies']",2017,False,163.com / netease,,True,155 chapters,False,c2,258.0,2000,2000,5650,145,4929,5955,2.7,14,,,
19623,Love Stops Rumours,"['LSR', '谣言止于恋爱']",chinese,"['xiao chen', '萧辰']","['adult', 'comedy', 'mature', 'school life', 'slice of life', 'yaoi']","['college/university', 'comedic undertone', 'cute story', 'first-time intercourse', 'h*ndjob', 'love interest falls in love first', 'misunderstandings', 'modern day', 'roommates', 'straight seme', 'straight uke', 'younger love interests']",2017,False,chang pei,,True,30 chapters,,c30 (end),0.9,1154,669,1361,3268,1300,1103,4.6,294,,"[15883, 19748, 23209, 12620, 19457, 13829]","[9873, 9598, 9544, 9542, 9523]"
620,Sendai Yuusha wa Inkyou Shitai,"['The Previous Hero wants to Retire', '先代勇者は隠居したい']",japanese,"['iida k', 'タピオカ']","['action', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'martial arts', 'seinen']","['beautiful female lead', 'demon lord', 'demons', 'elves', 'former hero', 'heroes', 'loli', 'male protagonist', 'monsters', 'multiple pov', 'perverted protagonist', 'priestesses', 'protagonist strong from the start', 'r-15', 'royalty', 'secret identity', 'strong love interests', 'summoned hero', 'sword and magic', 'transported to another world', 'wars']",2013,False,media factory,,False,187 chapters,False,c169,59.8,2081,2557,852,7794,1452,267,3.4,278,,"[10061, 1139, 32, 3728, 5470]",[6799]
20072,"Becoming a Crossdressing Angel, I’ll Save the Hero",['男装天使になって、勇者を助けてます。'],japanese,"['mitsuki beni (beni)', '三月べに']","['gender bender', 'romance', 'shoujo']","['angels', 'fantasy world', 'female protagonist', 'handsome male lead', 'heroes', 'oneshot', 'race change']",,,syosetu,,,,,oneshot,4.0,2000,3497,4600,532,3000,4111,4.0,42,,,"[3519, 546]"
19494,Silver Overlord,['白银霸主'],chinese,['drunken tiger'],"['action', 'adventure', 'xuanhuan']","['academy', 'archery', 'body tempering', 'cultivation', 'cunning protagonist', 'dead protagonist', 'determined protagonist', 'handsome male lead', 'hard-working protagonist', 'male protagonist', 'modern knowledge', 'racism', 'ruthless protagonist', 'second chance', 'souls', 'spear wielder', 'time skip', 'time travel', 'transmigration', 'transported to another world', 'unique cultivation technique', 'unique weapon user', 'weak protagonist', 'weak to strong', 'world hopping']",2017,True,qidian,webnovel,True,930 chapters,False,c86,66.2,2580,3396,2321,649,5894,3800,3.1,73,,"[5433, 17344]",[1510]
19244,The Reborn Demon King’s Goddess Hunt,"['Shinsei-maou no Venus-Hunt', '新生魔王の女神狩り【ヴィーナスハント】\u3000～史上最強の快楽スキルで、奪われた世界を取り戻す～']",japanese,"['koregane ryuuji', '是鐘リュウジ']","['ecchi', 'fantasy', 'harem', 'mature', 'romance', 'seinen']","['demons', 'goddesses', 'male protagonist', 'r-15']",2018,False,kadokawa,,False,50 chapters,False,c9,63.7,2000,4276,3150,1025,3077,3024,3.6,27,,[616],[168]
11245,"My Wife, King Arthur",['我的老婆亚瑟王'],chinese,"['bowl of braised pork', '半碗红烧肉著']","['action', 'adventure', 'drama', 'fantasy', 'gender bender', 'harem', 'historical', 'romance', 'shounen']","['age progression', 'alternate world', 'ancient times', 'aristocracy', 'army building', 'beautiful female lead', 'books', 'bookworm', 'brotherhood', 'calm protagonist', 'caring protagonist', 'character growth', 'child protagonist', 'childhood love', 'coming of age', 'couple growth', 'court official', 'cousins', 'devoted love interests', 'early romance', 'european ambience', 'first love', 'handsome male lead', 'industrialization', 'kingdom building', 'kingdoms', 'knights', 'leadership', 'legends', 'male protagonist', 'mature protagonist', 'medieval', 'modern knowledge', 'parody', 'politics', 'popular love interests', 'protagonist falls in love first', 'reincarnated in another world', 'strong love interests', 'time travel', 'unconditional love', 'wealthy characters']",2011,False,qidian,,True,690 chapters,False,c31,37.6,3231,3849,2634,958,4934,3147,3.2,95,,"[19297, 662, 18673, 19440]",[4131]
21606,All Soccer Abilities Are Now Mine!,['축구재능 다 내꺼'],korean,['핫식스'],['sports'],"['average-looking protagonist', 'cheats', 'game elements', 'genius protagonist', 'male protagonist', 'modern day', 'poor to rich', 'second chance', 'strong to stronger']",2018,True,munpia,webnovel,True,376 chapters,False,prologue,512.0,2000,2000,4718,168,5223,5790,3.9,16,,"[5433, 17344, 7077, 17088, 12792]",
17718,Jun Ye Can’t Help But Tease His Wife,['军爷撩妻之情不自禁'],chinese,"['āotú mán', '凹凸蛮']","['comedy', 'drama', 'gender bender', 'josei', 'romance', 'sci-fi', 'supernatural']","['beautiful female lead', 'cross-dressing', 'female protagonist', 'generals', 'handsome male lead', 'hard-working protagonist', 'marriage', 'military', 'modern day']",2017,False,xxsy,,True,507,False,c7,97.0,2000,4576,1734,2082,2640,1832,4.0,69,,"[14150, 564, 18006]","[9548, 1857, 1048, 324]"
6906,Aloof King and Cool (Acting) Queen,['冷徹王とクール(仮)な王妃'],japanese,"['kasumi ritsu', '霞律']","['comedy', 'fantasy', 'gender bender', 'romance', 'yaoi']","['androgynous characters', 'aristocracy', 'cross-dressing', 'cute story', 'magic', 'misunderstandings', 'multiple pov', 'transported to another world', 'weak protagonist']",,,syosetu,,True,45 chapters,,c45 (end),33.2,2111,2697,1065,3974,967,853,3.9,224,,"[7168, 900, 9096, 10914, 1367, 12620]","[9262, 8748, 7805, 7730, 6707]"
6467,My Elder Sister Fell in Love With Me and Transformed Into a Yandere,"['Ane ga Ore ni Koishite Yandere Kashi ta Youda', '姉が俺に恋してヤンデレ化したようだ']",japanese,"['takino maron', '瀧野魔論']","['adult', 'ecchi', 'harem', 'mature', 'romance', 'school life']","['beautiful female lead', 'brother complex', 'dense protagonist', 'first-time intercourse', 'incest', 'love interest falls in love first', 'male protagonist', 'perverted protagonist', 'r-18', 'yandere']",2015,False,syosetu,,False,166 chapters,False,c15,96.1,1903,2354,2153,2895,1874,1322,3.8,141,[4755],[9781],[555]
